date,return,cumulative return,mean absolute weight,mean weight,weight of stock  1,weight of stock  2,weight of stock  3,weight of stock  4,weight of stock  5,weight of stock  6,weight of stock  7,weight of stock  8,weight of stock  9,weight of stock  10,weight of stock  11,weight of stock  12,weight of stock  13,weight of stock  14,weight of stock  15,weight of stock  16,weight of stock  17,weight of stock  18,weight of stock  19,weight of stock  20,weight of stock  21,weight of stock  22,weight of stock  23,weight of stock  24,weight of stock  25,weight of stock  26,weight of stock  27,weight of stock  28,weight of stock  29,weight of stock  30,weight of stock  31,weight of stock  32,weight of stock  33,weight of stock  34,weight of stock  35,weight of stock  36,weight of stock  37,weight of stock  38,weight of stock  39,weight of stock  40,weight of stock  41,weight of stock  42,weight of stock  43,weight of stock  44,weight of stock  45,weight of stock  46,weight of stock  47,weight of stock  48,weight of stock  49,weight of stock  50,weight of stock  51,weight of stock  52,weight of stock  53,weight of stock  54,weight of stock  55,weight of stock  56,weight of stock  57,weight of stock  58,weight of stock  59,weight of stock  60,weight of stock  61,weight of stock  62,weight of stock  63,weight of stock  64,weight of stock  65,weight of stock  66,weight of stock  67,weight of stock  68,weight of stock  69,weight of stock  70,weight of stock  71,weight of stock  72,weight of stock  73,weight of stock  74,weight of stock  75,weight of stock  76,weight of stock  77,weight of stock  78,weight of stock  79,weight of stock  80,weight of stock  81,weight of stock  82,weight of stock  83,weight of stock  84,weight of stock  85,weight of stock  86,weight of stock  87,weight of stock  88,weight of stock  89,weight of stock  90,weight of stock  91,weight of stock  92,weight of stock  93,weight of stock  94,weight of stock  95,weight of stock  96,weight of stock  97,weight of stock  98,weight of stock  99,weight of stock  100
20001017,-0.0128701,0.0815859,4.76e-05,0.9253816,0,0,0.0001161,0,0,0.0001036,8.54e-05,0,0,9.67e-05,0,0,7.72e-05,9.86e-05,0,7.74e-05,0,0,0,0,9.75e-05,-1e-06,0,0,9.43e-05,3.4e-05,0.0001002,0,0,7.03e-05,9e-05,0.0001048,0.0001011,0,7.32e-05,8.38e-05,9.13e-05,7.22e-05,0,0,9.32e-05,0.0001178,0,0.0001348,9.06e-05,0,0.0001688,7.49e-05,5.38e-05,0,9.39e-05,7.15e-05,8.78e-05,8.04e-05,0,8.33e-05,0,4.39e-05,0,0.0001157,0,0,0.000134,0,5.19e-05,7.37e-05,0,7e-05,7.74e-05,4.49e-05,0,5.59e-05,0,-0.000166,0,7.55e-05,3.79e-05,8.74e-05,0.0001211,5.89e-05,0,0,8.94e-05,0,0,0.0002387,0,0,4.2e-06,0,0,6.24e-05,0,8.87e-05,0.0001712,0,6.62e-05,0,-1.08e-05,0
20001018,0.014681,0.0961602,2.32e-05,-0.273466,-2.87e-05,0.0001046,-8.7e-06,0,-4.17e-05,0,0,-3.15e-05,0,-5.09e-05,-2.81e-05,-4.23e-05,-9.6e-06,6.69e-05,-2.54e-05,-3.35e-05,-2.12e-05,0,9.58e-05,0,0,-2.88e-05,0,-1.22e-05,0,0,0,0,0,-1.8e-06,-1.76e-05,-1.09e-05,-4.21e-05,0,-5.81e-05,0,2.63e-05,-3.79e-05,0,0,0,0,0,0,0,-0.0001708,-8.84e-05,0,0,0,0,2.68e-05,-1.13e-05,0,-9.4e-06,0,-4.41e-05,0,1.44e-05,0,-1.91e-05,0,-4e-07,-2.04e-05,-6.55e-05,-1.42e-05,-3.11e-05,0,0,0,-6.59e-05,4.28e-05,-2.51e-05,0,0,5.4e-05,0,-1.3e-05,-0.0002704,-4.67e-05,6.28e-05,1.11e-05,6.2e-06,0,0.0001365,0,0,0,0,0,3.99e-05,0,0,0,0,6.98e-05,-4.53e-05,-7.1e-06,8.6e-05,0
20001019,-0.0064272,0.0897122,9.57e-05,0.9808899,0,0.0002155,0.0002997,0.0002874,0.0002568,0.0002621,0,0,0.0002484,0,0,0,0,0.0002615,0,0,0.000278,0,0,0,0.0002046,0,0.0002372,0,0,0.0002722,0,0,0,0.0002744,0.0002254,0,0,0,0,0.0002766,0,0,0.0002573,0,0,0.0002071,0,0,0,0,0,0,0,0.0002528,0,0,0.000277,0,0,0.0003043,0,0,0,0,0.0003861,0.000285,0.0003796,0.0002455,0.0002183,0.000227,0,0,0,-2.59e-05,0,0.0002137,0,0,0.0002048,0,0.0004025,0.0002093,5.66e-05,0,0.0002078,0.0002173,0,0,0,0,0.0002308,0,0,0.0003157,4.3e-05,8.58e-05,0,0.0002523,0,0.0002494,-6.55e-05,0,0,0.000147
20001020,-0.0104383,0.0792191,2.68e-05,-0.8076893,-4.72e-05,-3.75e-05,0,0,-5.55e-05,-4.61e-05,-1.41e-05,0,0,0,-4.45e-05,-4.31e-05,0,0,0,-1.92e-05,-3.98e-05,-3.54e-05,0,0,0,-0.0001029,-4.96e-05,-3.9e-06,-4.96e-05,0,0,0,0,-6.06e-05,0,0,7.7e-06,0,0,0,0,-3.3e-06,-6.29e-05,0,0,-5.92e-05,4.29e-05,-0.00012,0,1.49e-05,0,0,0,0,-2.2e-05,-3.06e-05,-5.96e-05,-3.2e-05,0,-6.25e-05,-5.88e-05,0,5.05e-05,-2.43e-05,5.98e-05,-3.1e-05,-3.47e-05,0,-7.7e-05,-5.1e-05,0,-4.82e-05,-4.56e-05,0,0,0,-7.9e-06,0,-0.0001168,0,-7.41e-05,-0.0002325,0,-3.63e-05,-5.19e-05,-7.76e-05,-4.35e-05,0,-1.39e-05,0,-5.84e-05,0,-4.3e-06,-9.37e-05,-4.14e-05,0,-4.85e-05,0,6.7e-05,-5.04e-05,0,0,0,1.51e-05
20001023,-0.019415,0.0596131,1.34e-05,0.0836771,0,0,0,-3.46e-05,-8.8e-06,-1.02e-05,0.0001002,0,1.56e-05,0,0,-7e-06,0,0,0,0,-2.4e-06,5.85e-05,-3.38e-05,7.9e-06,1.64e-05,0,0,-0.0001169,1.66e-05,6.99e-05,1.73e-05,-1.12e-05,0,0,7.3e-06,0,3.9e-06,0,-2.63e-05,0,0,0,0,0,3.7e-06,9.4e-06,0,4.46e-05,-6.8e-06,-2e-05,0,6.1e-06,-2.1e-06,0,2.65e-05,1.17e-05,8.1e-06,7.8e-06,0,0,-7.2e-06,0,0,1.99e-05,-3.6e-06,-6.2e-06,0,0,0,0,0,0,-4.9e-06,0,0,-4.24e-05,0,0,5.53e-05,-3.27e-05,-6.93e-05,5.09e-05,0,0,7.9e-06,-4e-06,0,-2.62e-05,-7.99e-05,0,0,-5.9e-06,0,-5.15e-05,5.79e-05,0,0,0,2.83e-05,7.09e-05,0,3.3e-06,0,0
20001024,-0.0067198,0.0528707,1.9e-05,0.7892857,3.75e-05,1.3e-06,0,0,0,1.87e-05,1.94e-05,0,0,4.93e-05,0,3.77e-05,-3.2e-06,0,4e-07,0,0,0,-2.37e-05,6.5e-06,0,0,0,0,0,-7.78e-05,0,6.46e-05,0,5e-05,0,0,2.1e-05,5.11e-05,6.08e-05,4.86e-05,0,2.39e-05,0,5.05e-05,3.35e-05,7.35e-05,4.04e-05,4.13e-05,0.0001397,-5.02e-05,1.87e-05,3.74e-05,0,0,0,3.35e-05,0,0,0,8.15e-05,0,2.2e-06,0,0,0,0,9.16e-05,5.07e-05,0,0,0,2.39e-05,0,1.56e-05,4.84e-05,-3.28e-05,2.84e-05,0,0,0.0001087,0,1.62e-05,0,4.84e-05,0,4.11e-05,0,0,3.51e-05,0,9.25e-05,0,3.21e-05,0,0,0,0,0,0,2.32e-05,0,0,-1.24e-05,0
20001025,-0.0003607,0.0525099,2.12e-05,0.007065,0,0,-2.11e-05,0,0,-2.79e-05,0,-2.9e-05,-8.54e-05,-1.75e-05,-2.59e-05,-4.96e-05,0,0,0,8.8e-06,0,0,0,0,0,-4.27e-05,-3.33e-05,0,0,0,0,5.31e-05,-3.43e-05,0,0,0,7.7e-06,-2.18e-05,-2e-06,0,0,0,-1.66e-05,0,0,-3.05e-05,0.0001485,0,3.3e-05,8.87e-05,0,0,0,-1.64e-05,-8.35e-05,3.3e-06,-1.7e-05,0,-1.46e-05,-2.21e-05,-1.02e-05,-4.02e-05,2.6e-06,1.62e-05,-6.3e-06,-3.56e-05,1.73e-05,0,-3.33e-05,0,-3.57e-05,0,0,-4.4e-05,5.68e-05,0,0,0,0,-6.92e-05,-7.37e-05,-5.85e-05,0,0,-5.3e-05,0,0,1.4e-05,0,0,0,0,0,1.95e-05,3.47e-05,0.0003165,0,0,7.67e-05,0,0,0,0.0001684,0
20001026,-0.0142576,0.0381497,2.43e-05,0.8417803,0,5.88e-05,0,0,0,5.48e-05,0,0,0,5.86e-05,5.62e-05,5.77e-05,7.19e-05,4.88e-05,0,7.7e-05,2.74e-05,4.56e-05,8.06e-05,7e-06,0,2.21e-05,0,0,4.31e-05,0,0,-9e-06,0,0,0,6.1e-05,0,1.01e-05,7.59e-05,5.26e-05,0,2.87e-05,0,9.45e-05,4.38e-05,0,0,0,0,0,0,5.08e-05,7.01e-05,0,6.99e-05,0,0,0,0,0,0,1.02e-05,8.47e-05,6.47e-05,0,0,0,0,4.72e-05,8.8e-06,4.26e-05,7.16e-05,0,-8e-06,0,0.0001154,0,0.0001879,5.3e-05,-0.0001411,-1.3e-05,0,0,4.82e-05,0,0,8.32e-05,0,0,0,0,0,0,0,0,0,5.62e-05,0,0,4.42e-05,-9.4e-06,5.38e-05,-1.19e-05,0
20001027,0.0089859,0.0470955,3.34e-05,0.744866,6.17e-05,6.54e-05,0,0,0,0,6.29e-05,0,9.71e-05,2.75e-05,0,0,5.67e-05,0,4.13e-05,3.81e-05,4.5e-05,0,5.75e-05,0,0,-7.79e-05,6.23e-05,6.54e-05,6.84e-05,5.64e-05,0,0,6.02e-05,7.34e-05,0,5.87e-05,6.85e-05,0,3.8e-05,3.69e-05,6.09e-05,3.98e-05,0,1e-04,0,7.1e-06,8.46e-05,3.22e-05,1.67e-05,4.95e-05,9.38e-05,0,3.21e-05,5.91e-05,0,4.87e-05,0,7.6e-05,0,5.2e-05,6.79e-05,7.06e-05,0.000123,0,0.0001152,0,0,8.65e-05,2.35e-05,0,0,0,4.55e-05,7.78e-05,-7.86e-05,0,0,-0.0002124,0,0,-2.48e-05,0,0,0,0,0,0,9.1e-05,4.69e-05,5.78e-05,6.26e-05,0,0,1.1e-06,0.0001036,0,0,0,-3.17e-05,0,0,4.3e-05,0,0
20001030,0.0032558,0.0503459,3.73e-05,-0.895469,-5.34e-05,-2.6e-06,0,-6.75e-05,0,-4.02e-05,-4.05e-05,0,-3.75e-05,0,0,-4.12e-05,-3e-05,-5.89e-05,0,0,0,-1.44e-05,-4.02e-05,0,0,0,-3.86e-05,-6.27e-05,-2.79e-05,-4.12e-05,0,8.6e-06,-5.65e-05,0,-5.54e-05,0,-5.92e-05,0,-2.96e-05,0,-2.6e-05,-4.62e-05,-2.44e-05,-2.31e-05,-1.42e-05,-3.64e-05,0,0,0,-4.74e-05,-1.67e-05,-5.24e-05,3.9e-06,0,-1.81e-05,-7.76e-05,-3.77e-05,-3.99e-05,-5.39e-05,-5.97e-05,0,-3.06e-05,-1.13e-05,0,-2.71e-05,-3.05e-05,0,0,-3.94e-05,-3.82e-05,-5.85e-05,-4.55e-05,-3.03e-05,-4.18e-05,-4.2e-05,-4.07e-05,0,-0.000819,0,0,0,0,-0.0004882,0,-1.78e-05,0,-6.35e-05,0,0,0,0,-0.0001337,0,-2.76e-05,0,9.73e-05,0,-0.0001032,2.5e-06,-5.55e-05,0,0,8.26e-05,-1.7e-05
20001031,-0.0077279,0.042588,1.78e-05,0.6223102,-0.0001652,0,0.0001394,0,4.97e-05,0,2.65e-05,0,0,4.21e-05,0,0,0,0,0,0,5.36e-05,-2.27e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.3e-05,0,0,6.33e-05,0,0,0,0,0,6.05e-05,0,3.29e-05,-1.01e-05,0,0,0,3.76e-05,0,0,4.87e-05,0,0,5e-05,0,0,1.72e-05,0,0,0,0,0,5.54e-05,0.0001178,6.79e-05,0,0,3.7e-06,0,0,0,0,0,-5.8e-05,0,0,-1.04e-05,-2.7e-05,0,0,8.7e-05,5.83e-05,2.86e-05,3.81e-05,0,0,-1.79e-05,1.51e-05,6.05e-05,5.47e-05,0,0,-7.5e-06,0.0001224,0,0,0,0,6.21e-05,0,-1.79e-05
20001101,0.0025882,0.0451728,2.93e-05,-0.7003303,0,0,0,-9.24e-05,-4.63e-05,0,0,-5.14e-05,-8.02e-05,-7.07e-05,-5.05e-05,-4.08e-05,0,-4.13e-05,0,0,0,0,0,-7.16e-05,0,0,0,0.0001088,0,0,-4.52e-05,-1.15e-05,-1.18e-05,-6.39e-05,-6.52e-05,0,-3.47e-05,0,0,-5.63e-05,-1.91e-05,0,-4.7e-05,-5e-05,-4.91e-05,-3.14e-05,0,4.39e-05,0,3.29e-05,-2.83e-05,0,-2.8e-05,-4.22e-05,0,1.17e-05,0,0,-6.24e-05,-0.0001247,0,0,0,0,-7.06e-05,-4.81e-05,0,0,0,-2.93e-05,-0.0001127,0,-3.91e-05,0,0,9.7e-06,0,-0.0002553,0,-1.17e-05,-3.54e-05,0,-5.95e-05,6.26e-05,-8.85e-05,0,0,0,-6.66e-05,2.3e-05,-3.22e-05,0,-4.73e-05,0,-1.79e-05,6.82e-05,0,-5.95e-05,-0.0001611,-3.36e-05,7.82e-05,-6.9e-06,0,0
20001102,-0.0222097,0.0227128,2.34e-05,0.5693936,5.12e-05,3.01e-05,0,0,0,6.84e-05,0,3.98e-05,9.52e-05,5.91e-05,0,0,0,6.78e-05,0,0,3.75e-05,0,6.83e-05,5.3e-05,5.83e-05,0,6e-05,3.97e-05,6.79e-05,0,0,-0.0001147,0,5.16e-05,0,1.58e-05,0,4.29e-05,0,5.15e-05,0,0,5.48e-05,0,0,6.17e-05,4.89e-05,0,0,-0.0001578,0,0,0,0,6.72e-05,0,0,0,0,0,0,0,0,0,5.39e-05,5.69e-05,0.00011,0,7.12e-05,0,0,0,0,1.06e-05,0,0,0,0,0,6.26e-05,-2.66e-05,0,-4.52e-05,-0.0001349,0,0,0,0,0,0,2.56e-05,6.09e-05,8.93e-05,0,-1.47e-05,0,0,0.0001041,-9.6e-06,0,0,0,0,0
20001103,0.0065503,0.0292417,1.13e-05,0.0761836,1.29e-05,0,7.4e-06,0,0,-5.7e-06,2.2e-05,0,-7e-07,0,0,-6.1e-06,1e-05,-7.4e-06,0,0,0,0,1.4e-05,-2.7e-05,0,7.63e-05,0,9.6e-06,0,0,0,5.7e-06,0,0,0,0,0,0,0,0,1.66e-05,0,9.4e-06,-4.7e-05,4.4e-06,0,0,0,-4.86e-05,0,1.08e-05,2.08e-05,1.8e-05,0,-2.8e-06,-1.38e-05,0,0,0,0,0,8.99e-05,0,4.02e-05,0,0,-1.92e-05,0,0,0,-6.9e-06,3.82e-05,0,0,4.6e-06,-2.43e-05,1.62e-05,0,0,0,-7.74e-05,-7.13e-05,0,0,0,0,0,4.13e-05,0,-5.67e-05,9.3e-06,-7.1e-06,7.79e-05,0,0,2.93e-05,0,0,0,-4.36e-05,0,0,2.38e-05,-5.67e-05
20001106,0.0089814,0.0381831,1.87e-05,0.4509164,5.9e-06,2.57e-05,2.56e-05,0,0,2.73e-05,4.17e-05,0,1.13e-05,0,0,2.03e-05,2.81e-05,1.2e-06,0,0,0,-1.62e-05,0,2.61e-05,0,0.000121,0.0001105,-4.6e-06,0,1.13e-05,0,-6.9e-06,6.49e-05,2.99e-05,0,0,-7e-07,1.16e-05,4.25e-05,0,2.96e-05,5.6e-06,2.1e-06,2e-07,0,0,0,0,0,4.5e-06,0,0,0,0,0,0,0,0,2.2e-05,6.28e-05,1.91e-05,4.93e-05,0,-9e-06,2.44e-05,3.04e-05,2.21e-05,0,4.2e-05,0,0,8.57e-05,0,0,-3.2e-06,0,-3.45e-05,-0.000211,8.2e-06,0,-2.42e-05,0,0,0,0,3.11e-05,0,0,0.0001559,0,1.82e-05,0,0,0,1.27e-05,0,3.4e-06,0.0001002,0,2.04e-05,-9.8e-06,0,0,-0.0001926
20001107,0.0139378,0.0520246,1.89e-05,-0.5251724,-2e-05,-2.4e-06,-2.74e-05,2.7e-05,-3.26e-05,-3.63e-05,0,0,0,0,-2.14e-05,0,-3.5e-05,0,-2.48e-05,-1.48e-05,0,0,3.06e-05,-1.5e-05,-2.04e-05,0,0,-4.54e-05,0,-3.95e-05,-3.03e-05,2.98e-05,0,0,1.19e-05,0,-3.87e-05,0,-8.2e-06,-1.59e-05,0,-1.62e-05,0,0,0,0,-4.6e-06,-6.94e-05,0,-3.26e-05,-6e-07,0,-4.38e-05,-2.28e-05,1.3e-06,-3.06e-05,-2.7e-06,-1.16e-05,-8.5e-06,0,0,-2.72e-05,-2.85e-05,0,0,0,0,-1.64e-05,0,-4.13e-05,-2.39e-05,0,-3.28e-05,0,-1.69e-05,0,0,-0.0002262,-7.95e-05,-7.33e-05,-5.09e-05,-6.99e-05,-2.51e-05,0,0,1.74e-05,0,1.23e-05,0.0001125,0,0,7.67e-05,0,0,0,0,0,-1.6e-05,0,0,-3.93e-05,0,0,0.0001284
20001108,-0.0016621,0.0503611,3.05e-05,-0.8898164,0,0,0,-2.39e-05,-4.99e-05,-1.87e-05,0,-3.75e-05,0,-5.71e-05,-5.18e-05,-4.95e-05,-6.41e-05,-3.16e-05,0,0,-3.65e-05,0,-3.88e-05,0,0,0,-5.07e-05,-4.49e-05,0,0,-5.68e-05,0,-3.53e-05,-2.75e-05,-5.81e-05,0,-6.47e-05,-3.19e-05,-1.61e-05,0,0,0,-3.47e-05,0,0,-4.08e-05,-4.04e-05,0,0,0,0,0,0,-3.15e-05,-3.39e-05,-4.7e-05,-3.66e-05,0,-3.92e-05,-0.0001186,0,-6.62e-05,0,-1.08e-05,0,0,0,0,1.23e-05,-5.63e-05,-3.25e-05,0,-2.89e-05,-9.63e-05,0,-3.18e-05,0,-0.0003533,0,-2.65e-05,-5.81e-05,0,-5.76e-05,-4.17e-05,0,0,0,-0.0001061,0,0,-4.6e-05,0.0001557,-0.0001394,0,0,-0.0001123,-5.8e-06,-5.81e-05,0,-0.0001283,-1.46e-05,0,-2e-05,-0.0001227
20001109,0.0033204,0.0536761,1.8e-05,-0.3319155,0,0,0,0,-2.96e-05,0,0,0,0,0,0,-4.03e-05,0,0,0,-4.25e-05,0,0,0,-3.87e-05,-5.43e-05,-3.01e-05,0,2.94e-05,-2.14e-05,0,1.58e-05,0,4.62e-05,0,-1.52e-05,0,0,-3.47e-05,0,0,-0.0001364,0,0,-4.35e-05,0,-2.33e-05,-8.6e-06,0,-2.91e-05,0.0001616,0,0,0,-2.11e-05,0,-3.42e-05,0,0,-2.74e-05,-6.64e-05,-2.61e-05,0,-6.55e-05,-6.5e-06,-1.12e-05,0,-3.3e-06,-2.7e-05,0,0,-7e-06,0,0,6.1e-05,-3.92e-05,0,0,0,-7.5e-05,0,0,0,0,-4.72e-05,0,-2.78e-05,-1.64e-05,0,0,0,-4.96e-05,7.25e-05,0.0001473,2.52e-05,0,0,0,3.7e-06,-2.84e-05,-7.2e-05,0,1.63e-05,2.23e-05,0
20001110,0.0128524,0.0664465,0.0001069,-1,-0.0002132,-0.0001861,0,-0.0001947,-0.0002007,0,-0.0002053,-0.0002138,-0.0002126,0,-0.0002006,-0.0002064,-0.0002095,0,0,0,-0.0002151,-9.67e-05,-0.0002455,0,0,0,-0.0001955,-0.0001356,-0.0001915,-0.0002506,-0.0002139,0,-9.78e-05,-0.0001835,0,-0.0001773,-0.0002412,-0.0001992,0,0,0,-0.0002215,0,0,0,-0.0002416,0,-0.0001716,-7.86e-05,-7.19e-05,-0.0001692,0,-0.0001802,0,-0.0001516,-0.000206,0,-0.000198,0,0,0,-0.0001992,0,-0.0002412,-0.0001868,0,0,0,-0.0002083,-0.000174,-3.86e-05,-0.000201,-0.0002055,-0.000105,-0.00011,-0.0002091,-0.0001972,0,-0.00017,-0.0003911,-6.04e-05,0,-0.0002393,-0.0002309,0,0,-0.0001987,-0.0002326,-0.0002097,0,-0.0001804,-2.85e-05,-0.0001184,0,-0.0001387,0,-0.0002415,0,0,0,0,0,0,0
20001113,-0.003408,0.0630327,2.02e-05,0.4087543,0,0,0,0,-3.19e-05,0,0,0,0,2e-05,-2.97e-05,0,0,0.0001067,0,0,-1.55e-05,0,0,-4.81e-05,0,3.9e-06,0,0.0001165,-2.78e-05,0,-3.58e-05,8.9e-06,0,-2.29e-05,0,0,-1.84e-05,-3.22e-05,0,0,0,-3.24e-05,-3e-06,-1.12e-05,0,1.59e-05,0,0,-3.19e-05,0,0,2.5e-06,0,0,-4e-06,0,0,0,0,0,8.7e-06,0,0,4e-06,4.1e-06,-1.71e-05,3.49e-05,-8.7e-06,-2.65e-05,-6.3e-06,0,-2.41e-05,0,9.22e-05,0,-8.1e-06,2.93e-05,0,0,0,3.06e-05,0.0003548,-2.35e-05,0,-3.26e-05,0,0,0,-8.48e-05,0.0001074,0,0,0.0001438,0,0,0,0,5.02e-05,0.0001836,0,-2.16e-05,0,0,0.0001074
20001114,0.0088229,0.0718169,7.79e-05,0.9760267,0,0.0001851,0.0001741,0.0001266,0.000154,0.0001725,0,0,0.0001777,0,0,0,0.0001991,0.0001553,0.0001052,0.0001686,0.0001701,0,0.0001533,0.0001556,0.0001893,0,0.000162,0,0,0,0,0,0,0,0,0.0001746,0,0,0,0.000148,0.0001952,0,0,0,0.0001391,0.0001216,0.0003636,0.0001337,0.0001529,0.0001802,0.0001723,0.0001447,0.0001885,0,0,0,0,0.0001853,0,0,0.0001683,0,0.0001278,0.0001831,0,0,0.0002234,0,0,0.0002389,0,0,0.0001649,5.95e-05,0,0,0.0004462,0,0,0.0002201,0,0,0.0001967,0,0,0,0,0,0.0002316,-4.67e-05,0,0.0001978,0,0,5.78e-05,0,0.000156,9.78e-05,2.24e-05,0.0001312,0,0,2.78e-05,-4.67e-05
20001115,0.011848,0.0835953,2.26e-05,0.6789675,0,5.82e-05,0,0,0,0,7.4e-06,2.06e-05,-7.2e-06,0,0,0,5.4e-05,5.2e-05,5.22e-05,9.8e-06,0,5.05e-05,1.39e-05,0,0,0,0,0,0,0,4.28e-05,-1.69e-05,6.25e-05,1.72e-05,0,0,0,4.1e-05,6.19e-05,0,0.0001288,0,2.42e-05,6.55e-05,0,2.9e-05,0.0001127,1.74e-05,0.0001064,0,0,0,3.93e-05,0,0,0,0,0,0,-2.54e-05,0,0,-1.7e-06,6.01e-05,0,9.6e-06,4.52e-05,2.03e-05,0,4.49e-05,4.3e-05,1.57e-05,0,0,0,1.11e-05,0,-0.0001968,5.45e-05,0,0,0,0,0,2.58e-05,1.2e-05,2.1e-06,0,0,0,0,0.0001369,5.78e-05,6.8e-06,-8.05e-05,5.2e-05,7.12e-05,0,0,1.73e-05,-3.39e-05,0,3.51e-05,0.0001058
20001116,0.0105952,0.0941348,1.69e-05,-0.8629489,0,0,0,0,-2.66e-05,0,-5.76e-05,-4.53e-05,0,0,-3.31e-05,-4.33e-05,-8.2e-05,0,-0.0001089,0,-1.98e-05,0,-3.16e-05,0,-4.12e-05,-5.2e-05,0,0,-1.3e-06,-3.89e-05,-3.37e-05,-4.19e-05,0,-5.56e-05,0,-2.82e-05,-3.53e-05,0,-1.88e-05,0,-6.8e-06,-5.54e-05,0,0,0,-2.2e-06,0,0,0,1.03e-05,-4.93e-05,0,-2.39e-05,-2.38e-05,-2.48e-05,0,0,-3.27e-05,-2.22e-05,0,-2.15e-05,0,0,-1.98e-05,0,0,-3.19e-05,0,-4.09e-05,-3.6e-06,-1.47e-05,-4.49e-05,-2.04e-05,-6.32e-05,2.57e-05,0,0,0,-5.59e-05,0,0,0,0,0,-4.04e-05,-6.61e-05,-1.89e-05,0,0,0,-3.79e-05,0,2.1e-05,0,2.15e-05,0,-3.02e-05,0,0,-2.73e-05,0,0,0,3.74e-05
20001117,-0.1001575,-0.0114008,3.16e-05,0.5453817,0,0,3.95e-05,0,0,0,4.6e-06,0,0,5.56e-05,1.16e-05,0,-1.9e-06,0,0,0,9.5e-06,-3.41e-05,0,4.86e-05,0,-6.89e-05,0,0,0,0,2.84e-05,0,0.0001005,0,0,2.72e-05,2e-06,1.96e-05,-0.0001181,0,1e-05,-9.1e-06,0,3.46e-05,7.1e-06,0,9.4e-06,-1.38e-05,-8.28e-05,3.49e-05,3.63e-05,0,0,0,0,0,3.81e-05,2.57e-05,2.56e-05,0,0,-3.91e-05,0,3.15e-05,2.2e-06,2.87e-05,0,1.21e-05,0,0,0,0,3.56e-05,-1.06e-05,3.43e-05,0,4.68e-05,0,0,0,-2.04e-05,-0.0001526,-2.01e-05,5.91e-05,0,3.6e-06,0,7e-06,0,0,1.36e-05,0,0,0.0013798,7.78e-05,-4.7e-06,-8.78e-05,0,9.5e-05,-5.4e-05,6.7e-06,3.64e-05,1.6e-06,0
20001120,0.0186012,0.0070295,5.9e-05,-0.7605944,-7.71e-05,0,0,0,-9.67e-05,-9.57e-05,-8.01e-05,-7.18e-05,0,-4.83e-05,-0.0001087,0,-0.0001129,-5.21e-05,-8.4e-05,0,0,-5.14e-05,-0.0001171,-0.000116,0,0,0,-7.69e-05,-9.65e-05,0,-9.15e-05,-9.83e-05,-8.17e-05,0,0,-7.49e-05,-9.68e-05,0,-7.11e-05,-0.0001003,0,-9.86e-05,0,-6.91e-05,-0.000111,0,0,-5.87e-05,0,-8.89e-05,1.9e-05,0,-0.0001137,-0.0001099,-0.000105,-7.75e-05,-9.42e-05,-8.4e-05,0,0,-0.0001075,-0.0001074,-7.14e-05,0,5.05e-05,-9.85e-05,0,-7.92e-05,-0.0001002,0,-8.68e-05,-0.0001299,-8.39e-05,0,0,-9.72e-05,0,0.0004471,-3.03e-05,0,0,0,-0.0002348,0,-0.0001017,-7.62e-05,-0.0001034,0,-0.0001102,9.93e-05,0,-0.0001179,0,0,0,0,-4.76e-05,-0.0002852,-0.0001291,-8.13e-05,0,0,8.98e-05,0
20001121,0.0110502,0.0180191,2.98e-05,0.9085425,3.66e-05,0,0,0,5.32e-05,5.66e-05,0,0,0,5.41e-05,0,0,4.01e-05,4.18e-05,0,0,5.26e-05,3.54e-05,0,5e-05,5.89e-05,3.63e-05,7e-05,0,0,0,5.06e-05,0,0,6.83e-05,2.74e-05,0,0,0,1.76e-05,0,0,7.47e-05,7.21e-05,0,4.09e-05,6.84e-05,7.07e-05,0,-1.51e-05,3.99e-05,5.28e-05,7.96e-05,7.17e-05,0,0,6.19e-05,0,6.23e-05,0,3.63e-05,0,0.0002917,0,0,3.48e-05,0,0.0001644,0,6.53e-05,0,0,0,5.33e-05,0,0,6.51e-05,0,0.0003396,5.6e-06,3.32e-05,0,0,0,0,-1.17e-05,0,0,7.2e-05,0,5.5e-05,0,0,0,-7.67e-05,0,0,0,8.29e-05,0,0,0,-3.29e-05,4.98e-05,5.5e-05
