date,return,cumulative return,mean absolute weight,mean weight,weight of stock  1,weight of stock  2,weight of stock  3,weight of stock  4,weight of stock  5,weight of stock  6,weight of stock  7,weight of stock  8,weight of stock  9,weight of stock  10,weight of stock  11,weight of stock  12,weight of stock  13,weight of stock  14,weight of stock  15,weight of stock  16,weight of stock  17,weight of stock  18,weight of stock  19,weight of stock  20,weight of stock  21,weight of stock  22,weight of stock  23,weight of stock  24,weight of stock  25,weight of stock  26,weight of stock  27,weight of stock  28,weight of stock  29,weight of stock  30,weight of stock  31,weight of stock  32,weight of stock  33,weight of stock  34,weight of stock  35,weight of stock  36,weight of stock  37,weight of stock  38,weight of stock  39,weight of stock  40,weight of stock  41,weight of stock  42,weight of stock  43,weight of stock  44,weight of stock  45,weight of stock  46,weight of stock  47,weight of stock  48,weight of stock  49,weight of stock  50,weight of stock  51,weight of stock  52,weight of stock  53,weight of stock  54,weight of stock  55,weight of stock  56,weight of stock  57,weight of stock  58,weight of stock  59,weight of stock  60,weight of stock  61,weight of stock  62,weight of stock  63,weight of stock  64,weight of stock  65,weight of stock  66,weight of stock  67,weight of stock  68,weight of stock  69,weight of stock  70,weight of stock  71,weight of stock  72,weight of stock  73,weight of stock  74,weight of stock  75,weight of stock  76,weight of stock  77,weight of stock  78,weight of stock  79,weight of stock  80,weight of stock  81,weight of stock  82,weight of stock  83,weight of stock  84,weight of stock  85,weight of stock  86,weight of stock  87,weight of stock  88,weight of stock  89,weight of stock  90,weight of stock  91,weight of stock  92,weight of stock  93,weight of stock  94,weight of stock  95,weight of stock  96,weight of stock  97,weight of stock  98,weight of stock  99,weight of stock  100
20011220,-0.0062563,0.3081208,4.26e-05,0.1518888,-2.14e-05,0,0,0,0,-4.4e-06,0,0,-2.21e-05,2.45e-05,0,-3.8e-06,7.8e-06,1.39e-05,-9.73e-05,7.78e-05,-2.2e-06,0.0003097,4.2e-06,-4.61e-05,0,0.0001955,-4.17e-05,0,0,0,1.7e-06,6.41e-05,0,0,0,0,-8.19e-05,0,0,2.4e-06,0,3.2e-05,-2.3e-06,0,0,0,0,0,-3.2e-05,-8.51e-05,0,0,0,0,-7.03e-05,0,-1.74e-05,-5.1e-06,4.04e-05,0,-8.5e-06,-0.0004208,-3.14e-05,0,0,2.75e-05,0.0001981,4.99e-05,-1.28e-05,-1.21e-05,0,0,-8.8e-06,0.0001946,0.0001319,9.7e-06,0.000108,-6.3e-06,-1.04e-05,-9.75e-05,0.0001315,0,0,-0.0003753,0,-2.47e-05,4.07e-05,0,0,1.33e-05,0,0,5.09e-05,0,-1.58e-05,0.0004386,0,-0.0002475,0,0,0,5.22e-05,0.0002304,0
20011221,-0.0061897,0.3019119,3.13e-05,0.0013056,0,8.19e-05,2.96e-05,0,0,3.34e-05,6.89e-05,0,0,0,0,0,0,4.1e-06,0,0,2.8e-05,0,2.28e-05,0,0,9.1e-06,0,-3.13e-05,2.3e-06,-1.66e-05,0,0,0,2e-07,0,3.13e-05,3.92e-05,0,-5.64e-05,0,-2.12e-05,5.22e-05,0,0,0,0,3.47e-05,0,0,-0.0003035,0,0,-8e-07,3e-05,6.51e-05,0,3.13e-05,0,0,0,6.92e-05,1.77e-05,0,0,0,3.11e-05,0,0,0,0,-3.87e-05,4.06e-05,5.52e-05,0,0,0,0.0001215,0,0.0001314,0.0001354,0,0,9.91e-05,0,5.79e-05,0,2.73e-05,0,5.15e-05,4.6e-06,0,-0.0002891,-0.0005683,0,0.0001411,-2.98e-05,-8.74e-05,0,-0.0001217,0,0,1.67e-05,0,4.6e-06
20011224,0.0077551,0.309637,3.09e-05,0.0773816,-7.5e-06,9.96e-05,-2.09e-05,-3.14e-05,0,-2.91e-05,0,-2.1e-05,0,4.03e-05,-9.6e-06,-4.9e-05,0,-5.6e-06,0,2.8e-06,0,0,0,-7.6e-06,0,6.4e-06,0,-0.0001618,0,0.0002319,0,0,0,-3.19e-05,7.39e-05,-1.97e-05,2.2e-06,9.9e-06,0,0,2.32e-05,-1.12e-05,-8.8e-06,7.61e-05,-2.97e-05,0.0001498,-1.95e-05,9.9e-06,7.76e-05,3.22e-05,-3.19e-05,0,4.75e-05,2.24e-05,-3.87e-05,3.7e-06,-1.74e-05,0,3.7e-06,0,-4.78e-05,3.97e-05,0,-2.26e-05,0,0,3.55e-05,0,0,-0.0001339,0,-9.87e-05,0,-2.97e-05,0.0001789,-0.0001212,0,0,4e-06,2.21e-05,2.71e-05,0,-1.1e-06,0.0001473,-0.0001879,-3.7e-06,0,-0.0001208,1.5e-06,0,-4.3e-06,-3.07e-05,0,0,0,7.6e-06,0,7.07e-05,0.0001966,8.5e-06,0,1.22e-05,-7.09e-05,0
20011226,0.0053163,0.3149392,2.49e-05,-0.0884378,0,0,1.7e-06,0,0,0,-3.6e-06,0,0,-2.31e-05,0,0,9.8e-06,0,-1.82e-05,-1.08e-05,0,-0.0001822,1.19e-05,0,9.92e-05,6.06e-05,0,0,0,0,0,2.63e-05,3.1e-05,0,0,-2.6e-06,7.2e-05,2.59e-05,0,-6.1e-05,0,0,0,0,-2.48e-05,0,4.76e-05,3.7e-06,0,-0.0001211,4.03e-05,1.75e-05,-4.5e-05,-3.06e-05,0,3e-06,0,1.01e-05,3.3e-05,-7.09e-05,0,-0.0001992,1.01e-05,9e-05,0,1.46e-05,2.59e-05,0,2.26e-05,-4.55e-05,0,0,0,0,0,0,0,0,2.33e-05,7.36e-05,4.32e-05,0,0.0001046,3.27e-05,0,0.0001503,0,0,2.44e-05,0,-7.58e-05,0,0,0,2.62e-05,-3.64e-05,-9.41e-05,-0.0002543,0,0,0,0,0,-5.6e-05
20011227,0.0093891,0.3242844,2.16e-05,0.4697077,0,9e-07,0,0,0,0,0,-3.75e-05,1.42e-05,-5.12e-05,0,0,0,0,0,2.4e-05,0,0,2.76e-05,0,-3.23e-05,0,-1.55e-05,0,-1.7e-05,2.59e-05,2.69e-05,3.18e-05,-9.21e-05,5.1e-06,0,0,5.86e-05,3.08e-05,0,0,6.33e-05,0,0,2.25e-05,0,-8.58e-05,0,3.47e-05,-1.16e-05,0,0,-2.3e-06,8.1e-06,5e-06,-2.81e-05,1.41e-05,0,0,3.87e-05,0.0001273,4.71e-05,1.59e-05,3.29e-05,4.38e-05,0.0002005,1.64e-05,0,2.58e-05,1.9e-05,0,2.4e-05,0,0,-5.25e-05,0,2.5e-05,8.14e-05,0,0,0,0,0,0.0003082,0,1.32e-05,0.0001621,0,8e-07,1.16e-05,-4.79e-05,0,0,0,0,-3.4e-05,0,-1.98e-05,-6e-07,0,-2.6e-05,0,-1.84e-05,0,0
20011228,0.0085278,0.3327761,2.52e-05,0.0819234,0,1.5e-05,-1.25e-05,0,2.8e-05,1.87e-05,0,4.37e-05,-1.57e-05,0,0,0,0,0,0,0,1.8e-05,0,0,-3.31e-05,8.78e-05,-0.0001677,0,0,0,0,-4.2e-06,-2.15e-05,0,0,0,0,2.28e-05,1.82e-05,-4.14e-05,0,0.0001137,0,-1.71e-05,0,0,0,-9.06e-05,-4.54e-05,-6.56e-05,0,-2.99e-05,0,7.86e-05,0,0,0,4e-05,0,3.76e-05,-6.34e-05,1.31e-05,0,-0.0001779,0,0.0001264,-6.2e-06,3.56e-05,-5.24e-05,0,4.86e-05,0,0,0,5e-07,6.31e-05,1.97e-05,8.1e-06,0,0,0,0,1.74e-05,0.0001539,0,6.12e-05,0,-1.94e-05,0,2.01e-05,0,-1.74e-05,-1.4e-06,0,5.58e-05,5.93e-05,0.0001484,-0.0001041,0,0,0,-6.7e-05,9e-06,-0.0001021,0
20011231,0.0122406,0.3449423,2.54e-05,-0.2245432,-2.49e-05,-5.98e-05,4.78e-05,3.73e-05,0,4.7e-06,-3.25e-05,0,-2.65e-05,2.75e-05,-2.01e-05,0,0,0,-2e-06,2.88e-05,0,0.0001483,-9.5e-06,0,0,-0.0001101,-2.02e-05,0.000118,0,0,0,0,5.95e-05,-3e-06,2.65e-05,0,-5e-07,-1.5e-06,-1.59e-05,0,1.48e-05,0,-4.42e-05,0,0,-4.98e-05,0,0,0,0,4.46e-05,-1.84e-05,0,0,0,0,-8.9e-06,0,0,0,0,0,0,0,0,0,-1.85e-05,-3.16e-05,3.35e-05,-3.81e-05,0,0,0,5.5e-05,-0.0002347,0,0,-0.000321,-2.23e-05,0,-1.18e-05,8.11e-05,0.0001409,0,0,0,-0.0001075,-1.6e-06,0,-3.1e-06,0,-0.0001434,-3.92e-05,0,0.0001147,-8.62e-05,-2.61e-05,0,0,-9.8e-06,-7e-06,0,0,-3.1e-06
20020102,-0.0152118,0.3296137,2.6e-05,0.1300577,0,1.6e-05,0,-9.71e-05,0,1.3e-06,0,0,0,0,1.02e-05,0,7.33e-05,-4.62e-05,0,-8.3e-06,-3.3e-06,-0.0002212,-8.81e-05,1.08e-05,-5.8e-06,0,0,-2.51e-05,0,0,1.6e-05,-1.7e-06,6.1e-06,3.1e-06,9.91e-05,-2.95e-05,5.82e-05,1.56e-05,0,4.77e-05,0,0,0,-4.86e-05,0,5.6e-06,0.0001319,0,4.16e-05,7.97e-05,1.79e-05,0,1.52e-05,0,0.0001507,0,0,-1.24e-05,0,0.0001245,0,0,-6.67e-05,0,0,3.45e-05,0,0,5.98e-05,9.6e-05,0,0,0,0,0,-7.35e-05,1.02e-05,0,8.78e-05,3.5e-06,-8.42e-05,0,0,0,0,0,5.05e-05,0,0,-6.52e-05,0,-0.0001041,0,7.95e-05,-4.63e-05,-0.0001055,7.59e-05,0,0,4.9e-05,0,0,0,0
20020103,-0.0072852,0.3223018,2.1e-05,-0.0358694,1.11e-05,-8e-07,0,7.2e-06,2.06e-05,-3.2e-06,0,0,-2.71e-05,0,-4.2e-06,-4.16e-05,0,0.0001303,0,0,1.85e-05,0,-5.96e-05,0,-4.8e-06,-2.94e-05,-6.54e-05,0,0,-4.29e-05,0.0001771,6.51e-05,0,0,0,-3.85e-05,0,4.9e-06,6.36e-05,0,0,0,0,0.0001207,-5.73e-05,0,2.56e-05,0,0,0,-2e-06,-4e-07,-3.28e-05,-6.8e-06,0,2.67e-05,0,0,0,0,3.21e-05,0,0,2.38e-05,0,2.26e-05,3.14e-05,0,-2.36e-05,0,0,2.1e-06,0,-1.8e-05,0,-6.42e-05,0,0,4.73e-05,-0.0002491,0,-8.85e-05,0,-1.42e-05,0,1.5e-06,0,-5.62e-05,0,0,0,0,0,2.43e-05,6.35e-05,3.9e-06,0,8.71e-05,0,0,-9.17e-05,-6.42e-05,0,0
20020104,6.63e-05,0.3223681,3.45e-05,-0.29834,0,0,2.48e-05,-2.9e-05,4.98e-05,1.56e-05,0,3.25e-05,1.43e-05,-1.38e-05,2.45e-05,0,3.07e-05,0,0,0,0,0,-0.0001031,1.95e-05,0,0,0,0,0,5.5e-05,0,4.44e-05,0,9.43e-05,0,0,0,4.51e-05,2.72e-05,0,0.0001644,-5.33e-05,3.89e-05,0,0,9.71e-05,0,-0.0001327,0,0,0,0,2.71e-05,3.22e-05,0,-6.24e-05,0,0,0,0,2e-06,0,-1.38e-05,0,4.77e-05,2.38e-05,0,8.2e-06,2.3e-05,0,8.08e-05,2.05e-05,0,-3.39e-05,0.0001013,0,0,-5.1e-05,1.04e-05,-1.22e-05,0,0,0,0,0,-0.0001341,0,0,0,0,0,-0.0001907,-0.0002227,0,0,0,-0.0003152,0,0,-6.04e-05,0,5.49e-05,0,-0.0008105
20020107,0.0097526,0.3320735,2.91e-05,0.0049881,3.21e-05,1.69e-05,3.75e-05,0,2.64e-05,1.11e-05,0,0,0,4.6e-06,1.92e-05,-4e-06,3.58e-05,9.32e-05,0,2.34e-05,3.7e-05,0,-5.92e-05,0,-1.9e-05,0,-7.46e-05,0,0,7.2e-06,0,3.91e-05,-0.000431,1.41e-05,-3.33e-05,0,4.22e-05,0,2.46e-05,-1e-06,0.0001072,6.94e-05,2.41e-05,0,2.87e-05,0,0,3.17e-05,0,8.44e-05,0,4.27e-05,0,0,0,3.14e-05,0,3.17e-05,1.82e-05,6e-07,0,0,0,6.08e-05,0.0001135,-3.45e-05,0,1.9e-05,0,0,4.97e-05,0,0,0,2.85e-05,0,3.65e-05,0,-8.12e-05,0,0,-0.0001794,0,9.5e-05,5.52e-05,0,1.75e-05,0,-4.81e-05,0,0,0,-2.97e-05,0,-8.7e-06,0,0,0,-7.92e-05,-7.23e-05,-4.66e-05,5.28e-05,-7.29e-05,-0.0001739
20020108,-0.008953,0.3230801,3.58e-05,0.0216683,2.89e-05,3.02e-05,1.86e-05,0,7.59e-05,0,4.84e-05,0,-1.61e-05,0,0,0,0,0,1.87e-05,-9.4e-06,0,0,0,1.12e-05,0,5e-07,0,0,0,-0.0001213,0,1.66e-05,0,2.31e-05,-1.8e-06,5.28e-05,0,2.2e-05,5.61e-05,7.87e-05,0,-1.99e-05,-8.1e-06,6.06e-05,0,5.86e-05,0,0,0,0.0002387,0,4.18e-05,3.98e-05,0,-0.0005022,0,0,0,5.57e-05,0.00013,0,-0.0004294,1.27e-05,7.24e-05,0,0,0,6.77e-05,6.6e-05,0,-2.15e-05,1.39e-05,0,8.83e-05,0.0002191,0,-2.62e-05,4.3e-05,0,-2.13e-05,4.07e-05,-0.000127,0,-4e-05,0,-7.86e-05,-6.34e-05,9.8e-06,0,0,0,0,-0.000266,0,0,0,0,3.83e-05,0,4.75e-05,0,0,0,3.2e-06
20020109,-0.0089805,0.314059,3.67e-05,0.1102745,0.0001174,5.24e-05,0,9e-07,4.4e-06,0,0,0,0,0,0,0,0,3.95e-05,0,7.16e-05,2.34e-05,0,0,6.32e-05,0,2.19e-05,0,-8.34e-05,0,0,0,0,1.72e-05,7e-06,4.3e-06,0,0,0,0,0,0,-2.88e-05,-9.3e-06,0.00048,-2.5e-05,0.0001126,-2.62e-05,-8.8e-06,4.12e-05,0.0001949,5.67e-05,0,4.92e-05,-8.01e-05,-2.43e-05,0,-8.1e-06,1.16e-05,0,0,-7.7e-06,0,-4.42e-05,-6.8e-06,0,0,-2.49e-05,7.5e-06,-4.46e-05,0,0.0001315,-3.1e-06,0,-9.01e-05,1.9e-06,0,0,0,-7.99e-05,0.0001151,-6.93e-05,0,8.8e-06,0,1.8e-05,0,2.8e-06,0,0,-0.000116,0,-0.0002146,-0.0005207,9.7e-06,0.0001424,0,0,0,0.0002297,0,0,0,0,-0.000116
20020110,-0.0064618,0.3075762,3.33e-05,0.1168645,0,6e-07,0,4.61e-05,1.88e-05,0,0,1.4e-05,9.3e-06,0,-4e-06,5.2e-06,5.63e-05,1.36e-05,0.0001045,1.2e-05,4.4e-05,0,-5.21e-05,5.56e-05,0,0,-3.02e-05,6.84e-05,2.33e-05,0,0,7.26e-05,0,0,1.5e-06,0,8.45e-05,3.04e-05,0,-2.1e-06,0,3.53e-05,0,0.0002467,0,4.57e-05,2.02e-05,4.99e-05,2.73e-05,0,3.8e-06,4.3e-06,0,1.31e-05,1.82e-05,0,9.1e-06,1.83e-05,1.74e-05,9.43e-05,0,0,0,2.12e-05,0,0,0,0,2.56e-05,6.64e-05,0,0,0,1.02e-05,0,8.22e-05,0,-0.0002418,0,0,0,-0.000369,0,-0.00065,0,3e-05,0,0,0.0001635,4.78e-05,-1e-05,0,-1.97e-05,0,3.72e-05,0,4.66e-05,0,0,-9.07e-05,0,0,1.58e-05,4.78e-05
20020111,0.0060666,0.3136245,2.6e-05,-0.2459835,0,0,-7.34e-05,0,0,-2.2e-06,-2.45e-05,-3.2e-06,0,5.42e-05,-7.2e-06,-1.73e-05,0,-0.0001122,0,0.0001303,-1.17e-05,-0.0002241,-4.31e-05,0,0,-6.58e-05,-8.9e-06,0,-3.9e-06,0,0,0,-4.3e-06,-1.54e-05,1.61e-05,3.3e-06,-2.55e-05,0,-5.34e-05,9.4e-06,-0.0001193,0,0,0.0001692,-2.76e-05,-9e-07,-7.33e-05,0,-3.48e-05,0,-2.75e-05,0,-6.24e-05,0,0,-5.23e-05,-2.26e-05,0,-9.6e-06,-4.93e-05,0,-2.76e-05,-0.0001369,0,-2.78e-05,0,2.82e-05,0,0,0,6.72e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5e-06,-1.77e-05,0,-2.86e-05,0.0001778,-4.09e-05,2.41e-05,1e-05,0,0,0,0,0,-2.18e-05,0.0002777,1.2e-05,-7.54e-05,-2.14e-05,0,-4.09e-05
20020114,0.0101518,0.3237252,2.66e-05,-0.1860618,0,0,-4.99e-05,6.2e-06,0,4.09e-05,-5.14e-05,5.9e-06,0,-7.17e-05,0,3.79e-05,0,-1.69e-05,-8.65e-05,-7e-06,-5.9e-06,0,0,-1.31e-05,0,0.0001337,-2.69e-05,0,3.51e-05,1.17e-05,8.7e-06,2.9e-06,0,0,-0.0002582,0,0,0,-8.49e-05,0,-4.24e-05,-3.5e-06,4.09e-05,-4.38e-05,0,-1.17e-05,4.42e-05,-2.01e-05,2.8e-05,-4.61e-05,-7.63e-05,7.98e-05,-6.21e-05,0,5.41e-05,0,6e-07,0,-1.3e-06,0,0,0,-2.18e-05,-2.03e-05,5.84e-05,0,2.12e-05,0,4.84e-05,0,-1.64e-05,9.13e-05,2.91e-05,0,5.43e-05,-0.0001515,0,0,-6.92e-05,6.23e-05,0,0,2.23e-05,-2.7e-05,0,0,-8.7e-06,-1e-05,7.66e-05,0,-2.82e-05,-4.95e-05,0,0,0,-0.000158,0,2.62e-05,-1.82e-05,0,6.31e-05,-2.1e-05,0,0
20020115,-0.0062288,0.3174769,2.82e-05,0.1700524,0,0,4.06e-05,0.0001273,-4e-07,0,0,0,0,0,1.16e-05,2.96e-05,0,2.71e-05,0,1.52e-05,4.96e-05,0,5.88e-05,-4.91e-05,0,0,-7.07e-05,-2.49e-05,0,0,0,0,2.8e-06,0,0.0002238,3.78e-05,-8.05e-05,1.02e-05,-3.22e-05,2.13e-05,0,0,1.34e-05,0.0001163,0,0,0,0,0,0.0005516,0,-9.8e-06,0,0,-1.53e-05,-6.7e-06,0,0,0,-8.63e-05,0,-2.6e-05,0,6.9e-06,-3.55e-05,1.24e-05,4.84e-05,0,-4.14e-05,0,0,-1.51e-05,-8.7e-06,0,8.82e-05,0,-2.95e-05,-0.0002141,0,0.0001168,-4.67e-05,0,0,-0.0001356,0,0,-6.46e-05,0,-3.76e-05,0,-4.17e-05,-9.91e-05,0,2.42e-05,1.12e-05,0,0,0,0,0,6.9e-06,0,0,0
20020116,-0.0142527,0.3031217,3.32e-05,0.2280643,0,3.3e-05,0,0.0001115,0,-3.78e-05,-8.53e-05,-1.66e-05,0,0,0,0,0,3.8e-05,0,-5.52e-05,0,0.0001944,0,2.36e-05,0,0,0,0.0001101,-1.22e-05,0,0,8e-06,0,-4.42e-05,0,2.26e-05,-2.73e-05,0,0,0,-8.99e-05,-5.96e-05,-5.93e-05,0,0,0,0,0,0,4.24e-05,-0.0001146,3.42e-05,-8.26e-05,-1.09e-05,0,0,0,0,-5.1e-05,0.0002456,0,0,-7.44e-05,0,0,0,0,0,0,-4.69e-05,-2.41e-05,0,-6.7e-06,0,0,0,5.84e-05,0.0002183,0,0,0,0,-0.0001046,4.51e-05,0,0,7.7e-06,0,0,0.0001009,-4.4e-05,0,0.0001084,0,0,0.0002481,-1.58e-05,-0.0001022,0.0002895,-6.73e-05,0,-4.78e-05,9.72e-05,0
20020117,-0.0015517,0.3015688,2.9e-05,0.031791,5.99e-05,7.2e-06,6.98e-05,0,7.76e-05,0,5.81e-05,0,2.71e-05,-6.03e-05,0,0,1.17e-05,0,0,0,4.9e-05,0,-7.43e-05,0,-8.1e-05,0,-5.46e-05,0,0,5.27e-05,0,1.33e-05,0,6.88e-05,1.34e-05,6.59e-05,-0.0001061,0,-7.2e-06,3.51e-05,0,0,0,0,0,0,0,0,6.72e-05,-9.19e-05,0,0,5.97e-05,0,-7.87e-05,0,2.31e-05,0,0,-7.87e-05,0,0,-6.45e-05,-2.65e-05,0,0,0,0,7.27e-05,0,0,0,0,0,-7.8e-06,0,4.83e-05,3.42e-05,5.86e-05,0,-0.0004039,4.71e-05,0,7.15e-05,0,-8.2e-06,-2.15e-05,0,0,0,5.89e-05,0.0001298,0,0,2.46e-05,-0.0002384,0.0001905,0,0,0,0,0,0,0
20020118,0.0141978,0.3156667,4.16e-05,-0.1852095,0,0,0,0,0,-4.58e-05,-3.72e-05,0,-5.78e-05,-6.96e-05,0,-9.91e-05,-2.38e-05,3.9e-06,0,4.83e-05,-5.45e-05,0,-0.0001205,-5.11e-05,0,-2.31e-05,0,-3.68e-05,-1.72e-05,-1.77e-05,0,-8.79e-05,1.37e-05,-2.73e-05,-9e-07,-6.13e-05,0,-7.08e-05,0,0,-5.82e-05,0,-8e-05,0.0001136,6.43e-05,0,0,-6.36e-05,3.54e-05,0.0001417,-4.2e-05,0,-5.26e-05,0,-6.06e-05,0,0,-2.71e-05,-6.97e-05,-9.17e-05,-2.91e-05,7.2e-06,0,0.0001985,-4.8e-05,-4.48e-05,0,0,-3.73e-05,0,-4.1e-06,0,0,0.0001529,3.09e-05,0,0.0001304,0,5.1e-05,-2.65e-05,0.000124,-0.0001412,0,0,0,-5.99e-05,0,0,0,0,-3.42e-05,0.0002819,0,0,0,0,0,-0.0005525,0,-3.99e-05,0,0,0.0002972,0
20020122,-0.0045695,0.3110868,5.58e-05,-0.145707,0,0,0,0.0001342,0,3.18e-05,0,0,-2.75e-05,0,0,0,1.27e-05,-0.0001052,-6.52e-05,0,0,-8.31e-05,-2.62e-05,0,-0.0015254,0,0,0,0,0,0,4.8e-05,0,4.25e-05,0.0003377,0,2.8e-05,5.25e-05,0,0,6.28e-05,0,0,0,8.95e-05,0,-6.05e-05,3.78e-05,-2.67e-05,8.24e-05,2.24e-05,4.28e-05,3.63e-05,0,0,6.83e-05,4.72e-05,8.24e-05,0,0,0,0.0001076,6.92e-05,4.07e-05,0,6.84e-05,0,-5.3e-06,0,-5.39e-05,-7.42e-05,0,0,0,4.87e-05,-0.0001162,0,0.0001539,0,0,0,-9.79e-05,0,0,0.0001139,4.33e-05,0,-6.2e-06,-2.49e-05,-9.3e-06,0,0.0001559,-0.0001591,0,0.0001876,-0.0002407,0.0001025,-0.0004364,0,0,3.34e-05,-4.46e-05,0,-9.3e-06
20020123,-0.0028151,0.3082678,3.01e-05,-0.2969453,1.9e-05,0,0,0.000121,0,3.2e-05,-9.02e-05,-1.04e-05,0,-2.52e-05,0,-2.73e-05,-1.39e-05,-2.1e-05,0,0,0,-0.0001773,-0.0001492,-2.58e-05,0,-1.08e-05,0,0,0,0,1.84e-05,0,0,-1.43e-05,0.0001634,0,0,0,0,0,0,0,1.81e-05,0.0002808,-1.3e-06,3.34e-05,0,0,0,-2.43e-05,-7.74e-05,0,5.68e-05,0,-2e-06,1.8e-05,2.27e-05,0,2.7e-05,-6.62e-05,0,-6.2e-06,0,-1.1e-05,4.7e-05,1.09e-05,0,-6.52e-05,1.35e-05,-8.1e-06,-2.79e-05,2.1e-05,0,-0.0001408,-6.5e-06,-5.37e-05,-0.0001166,0,0,0,-4.9e-06,8.13e-05,7.51e-05,-4.13e-05,0,0,0,-7.49e-05,-7.3e-06,-6.4e-05,0,-5.81e-05,-3.7e-05,0,-3.7e-06,-0.0002023,0,0,0,-1.06e-05,-3.87e-05,-6.85e-05,-0.0001065,-6.4e-05
20020124,-0.018711,0.2893796,4.78e-05,-0.1451264,-2.71e-05,3.33e-05,-4.89e-05,6.3e-06,0,4.77e-05,-9.96e-05,6.1e-06,7.54e-05,0,1.82e-05,1.84e-05,0,-9.56e-05,-4.17e-05,0,2.93e-05,-0.0007733,-7.02e-05,0,0,4.57e-05,-3.41e-05,3.68e-05,6.02e-05,-6.75e-05,0,0,2.65e-05,-1.47e-05,-2.86e-05,-3.45e-05,0,6.5e-06,-3.44e-05,0,-1.45e-05,0,3e-07,0,0,0,6.3e-05,0,0,0,1.8e-05,0,1.15e-05,0,0,-3.78e-05,0,1.19e-05,0,0,0,0,-2.95e-05,0,0,6.6e-06,0,5.6e-06,1.69e-05,4e-06,0,0,0,1.6e-05,0,-2.07e-05,0,0.0002108,0.0003617,-0.0001594,0.000106,0,0,0,0,-0.0002676,0,6.46e-05,5.13e-05,-5.32e-05,0,-0.0006939,-3.86e-05,0,0.0001508,0,0.0004397,2.4e-06,1.46e-05,7.36e-05,0,4.8e-06,0,-5.32e-05
20020125,0.005013,0.29438,3.41e-05,-0.1972231,0,-4.33e-05,0,0,0,-3.19e-05,-6.3e-05,-7.35e-05,0,0,-4.15e-05,-6.63e-05,0,0,5.46e-05,-2.56e-05,-4.19e-05,0.0001629,5.5e-06,0,-5.18e-05,-7.92e-05,0,4.33e-05,-4.09e-05,0,0,0,-5.75e-05,-3e-05,0,8.45e-05,0,-4.8e-05,0,-3.22e-05,-1.47e-05,0,-5.56e-05,0.0003463,-6.75e-05,0,0,-4.87e-05,-1.76e-05,0,6.3e-06,6.4e-05,0,-3.48e-05,2.26e-05,-4.22e-05,0,-2.84e-05,-5.8e-05,1e-07,0,0,-2.84e-05,-4.3e-05,-2.72e-05,0,-0.0001027,-7.75e-05,2e-06,-7.58e-05,8.2e-06,0,-2.86e-05,0,0,-4.92e-05,3.85e-05,0.0001298,-0.0001007,5.2e-05,9.99e-05,7.07e-05,-9.08e-05,3.29e-05,-1.6e-05,-3.04e-05,-2.01e-05,0,-0.000153,0,0,-8.4e-06,5.56e-05,-2.75e-05,0,0,0,0,0,-2.2e-05,0,-1.15e-05,-3.67e-05,9.06e-05
20020128,0.0061196,0.3004809,2.79e-05,0.058933,-3.3e-06,2.08e-05,9.16e-05,0,1.1e-05,0,4.9e-05,0,-2.48e-05,0,0,-1.86e-05,0,-4.79e-05,2.92e-05,0,0,0,-4.49e-05,-2.53e-05,0,0,0,0.0001603,-1.75e-05,0,0,0,-0.0002592,-0.0001062,4.73e-05,0,2.77e-05,1.55e-05,0,1.54e-05,2.23e-05,0,7.1e-05,0,0,0,0,0,0.0001012,0,2.26e-05,-4.58e-05,4.35e-05,0,-7.65e-05,0,0,5.1e-06,-2e-07,0,-2.03e-05,2.02e-05,0.0001002,0,9.12e-05,8e-06,0,2.63e-05,4.18e-05,0,-4.48e-05,0,0,-1.51e-05,9.5e-06,0,6.81e-05,0.0001098,3.44e-05,-3.57e-05,-1.86e-05,0,-0.0001266,0,1.72e-05,0,-2.44e-05,0,5.35e-05,-0.0002045,-5.05e-05,-6.53e-05,0,0,0,0,0.0001527,-2.86e-05,0,0,9.8e-06,-7.2e-06,0,0
20020129,0.0085755,0.3090199,2.76e-05,-0.2068963,-4.26e-05,0,0,0,0,0,0,-1.04e-05,5.53e-05,4.84e-05,-1.14e-05,-3.48e-05,0,0,-3.27e-05,4.23e-05,5.1e-06,2.09e-05,0,6.85e-05,0,-2.55e-05,0,2.36e-05,0,4.9e-06,0,0,0,0,0,0,0,0,6.18e-05,0,-9.4e-06,-3.26e-05,0.0001242,0,0,2.21e-05,0,0,4.96e-05,0,5.41e-05,0,0,-9e-07,0,0,-2.45e-05,0,0,4.73e-05,-1.17e-05,0,-3e-06,0,3.5e-05,0,0,0,2.99e-05,0,-8.68e-05,4.54e-05,-1.11e-05,0,-3.03e-05,0,3e-06,0,3.17e-05,0,1.5e-06,0.0001025,5.44e-05,-4.01e-05,0,-5.07e-05,-4.04e-05,0,-0.0002749,0,1.71e-05,-1.97e-05,-6.63e-05,0,0,0,0,-0.0005494,0,0.0001429,1.1e-06,-4.34e-05,0,-0.0002101
